Millis,Red,IR
312127,104814,113404
312148,104868,113472
312177,104921,113468
312198,104785,113513
312228,104894,113693
312247,105227,113857
312278,105532,113859
312297,105510,113962
312328,105929,114305
312347,106067,114350
312378,105972,114469
312397,106350,114695
312428,106827,114977
312447,107420,115153
312478,107091,114738
312497,106651,114726
312528,106787,114820
312547,107026,114883
312578,107130,114964
312597,107288,115084
312628,107430,115046
312647,107356,115047
312678,107486,115203
312697,107667,115294
312728,107696,115319
312747,107736,115318
312778,107673,115311
312797,107631,115277
312828,107602,115248
312849,107609,115237
312878,107598,115229
312899,107585,115233
312928,107624,115258
312949,107639,115274
312978,107713,115312
312999,107745,115346
313028,107817,115370
313049,107809,115376
313078,107837,115366
313099,107779,115363
313128,107826,115377
313149,107800,115362
313178,107848,115364
313199,107846,115382
313228,107900,115380
313249,107878,115380
313278,107929,115365
313299,107929,115383
313328,107946,115396
313349,107936,115393
313378,107941,115421
313399,107916,115408
313429,107910,115447
313448,107906,115444
313479,107917,115459
313498,107922,115459
313529,107918,115461
313548,107942,115460
313579,107921,115461
313598,107976,115462
313629,107947,115459
313648,107961,115432
313679,107890,115416
313698,107909,115397
313729,107837,115383
313748,107891,115384
313779,107848,115389
313798,107922,115394
313829,107923,115397
313848,107970,115412
313879,107950,115415
313898,107996,115425
313929,107974,115420
313948,107998,115431
313979,107974,115425
313998,107977,115411
314029,107947,115407
314050,107951,115415
314079,107965,115418
314100,107962,115421
314129,107980,115414
314150,107979,115395
314179,107990,115404
314200,107979,115398
314229,107984,115381
314250,107928,115363
314279,107967,115363
314300,107915,115338
314329,107927,115342
314350,107916,115342
314379,107963,115332
314400,107957,115339
314429,108003,115337
314450,107987,115326
314479,108016,115328
314500,108007,115349
314529,108018,115363
314550,107998,115355
314580,108001,115379
314599,107984,115384
314630,107976,115390
314649,107975,115389
314680,107979,115380
314699,107989,115385
314730,107978,115392
314749,108005,115389
314780,108005,115394
314799,108030,115385
314830,107974,115366
314849,107994,115353
314880,107914,115327
314899,107946,115324
314930,107921,115313
314949,107984,115331
314980,107951,115338
314999,108026,115346
315030,108018,115343
315049,108068,115350
315080,108037,115371
315099,108067,115386
315130,108055,115378
315149,108071,115382
315180,108043,115374
315201,108056,115387
315230,108042,115370
315251,108049,115374
315280,108074,115363
315301,108064,115366
315330,108085,115365
315351,108067,115366
315380,108105,115372
315401,108065,115367
315430,108101,115356
315451,108044,115333
315480,108045,115308
315501,108011,115301
315530,108005,115274
315551,107994,115273
315580,108048,115272
315601,108048,115269
315630,108081,115277
315651,108075,115295
315680,108090,115301
315701,108078,115311
315731,108084,115355
315750,108057,115353
315781,108059,115348
315800,108051,115335
315831,108034,115338
315850,108054,115339
315881,108037,115332
315900,108071,115340
315931,108044,115339
315950,108088,115337
315981,108050,115326
316000,108078,115318
316031,108056,115333
316050,108084,115323
316081,108024,115298
316100,108035,115285
316131,107977,115258
316150,108019,115229
316181,107983,115233
316200,108046,115258
316231,108028,115257
316250,108080,115261
316281,108065,115289
316300,108102,115313
316331,108090,115309
316350,108116,115314
316381,108106,115295
316402,108089,115295
316431,108074,115285
316452,108084,115288
316481,108093,115294
316502,108086,115287
316531,108110,115280
316552,108097,115285
316581,108130,115274
316602,108103,115278
316631,108120,115266
316652,108086,115267
316681,108122,115271
316702,108100,115264
316731,108129,115251
316752,108090,115224
316781,108082,115178
316802,108047,115162
316831,108072,115144
316852,108053,115147
316881,108090,115181
316902,108088,115196
316931,108122,115226
316952,108111,115232
316982,108118,115272
317001,108094,115266
317032,108094,115256
317051,108084,115214
317082,108007,115179
317101,108039,115117
317132,107937,115090
317151,107973,115105
317182,107975,115120
317201,107997,115144
317232,107943,115083
317251,107914,115095
317282,107865,115001
317301,107874,115086
317332,107922,115032
317351,107795,115023
317382,107687,115029
317401,107542,114940
317432,107406,114653
317451,107165,114451
317482,107042,114290
317501,106309,113967
317532,106198,113988
317551,106114,113712
317582,105683,113592
317603,105752,113587
317632,105634,113587
317653,105603,113501
317682,105544,113489
317703,105659,113569
317732,105572,113548
317753,105518,113635
317782,105732,113647
317803,105773,113704
317832,106111,113867
317853,106216,113984
317882,106625,114123
317903,106640,114128
317932,106762,114318
317953,106717,114473
317982,106875,114659
318003,107352,114636
318032,107603,114523
318053,107829,115012
318082,108128,115104
318103,107970,114958
318133,108112,114949
318152,107976,114967
318183,107585,115389
318202,108482,115552
318233,108390,114907
318252,107818,114814
318283,108179,115278
318302,108360,115313
318333,108172,115108
318352,108116,115113
318383,108155,115139
318402,108170,115152
318433,108212,115191
318452,108252,115203
318483,108237,115156
318502,108220,115088
318533,108116,115128
318552,108242,115138
318583,108067,115044
318602,108067,115088
318633,108077,115037
318652,107984,114991
318683,107910,114989
318704,107738,114697
318733,107335,114405
318754,106995,114246
318783,106586,114025
318804,106170,113649
318833,105862,113612
318854,106001,113474
318883,105481,113434
318904,105658,113457
318933,105074,113141
318954,104911,113143
318983,105066,113020
319004,104958,112972
319033,104996,112916
319054,104880,112837
319083,104932,112913
319104,104947,112892
319133,104851,112931
319154,104876,112984
319184,105029,113095
319203,105113,113129
319234,105160,113154
319253,105193,113224
319284,105286,113399
319303,105461,113388
319334,105699,113590
319353,105957,113616
319384,106076,113818
319403,106204,113665
319434,105814,113872
319453,106254,114042
319484,106296,113979
319503,106456,114144
319534,106567,114076
319553,106417,114165
319584,107008,114472
319603,107209,114446
319634,107203,114542
319653,107394,114565
319684,106779,114482
319703,106747,114575
319734,107363,114604
319755,107555,114690
319784,107716,114917
319805,107786,114961
319834,107777,114891
319855,107721,114853
319884,107732,114899
319905,107790,114961
319934,107980,115006
319955,108013,115022
319984,108083,115004
320005,108066,115012
320034,108144,115041
320055,108190,115060
320084,108267,115092
320105,108294,115107
320134,108307,115139
320155,108303,115140
320184,108312,115158
320205,108286,115146
320235,108263,115147
320254,108225,115135
320285,108211,115118
320304,108213,115111
320335,108181,115094
320354,108179,115089
320385,108173,115095
320404,108210,115103
320435,108189,115098
320454,108241,115121
320485,108206,115126
320504,108224,115119
320535,108168,115097
320554,108214,115098
320585,108191,115088
320604,108251,115110
320635,108240,115109
320654,108292,115125
320685,108290,115155
320704,108346,115181
320735,108350,115202
320754,108378,115205
320785,108356,115210
320806,108354,115203
320835,108334,115189
320856,108332,115183
320885,108345,115176
320906,108333,115170
320935,108359,115171
320956,108344,115179
320985,108381,115179
321006,108341,115183
321035,108375,115170
321056,108324,115180
321085,108351,115151
321106,108320,115135
321135,108319,115116
321156,108281,115092
321185,108294,115060
321206,108286,115069
321235,108303,115068
321256,108295,115088
321285,108316,115091
321306,108313,115115
321336,108335,115161
321355,108305,115147
321386,108311,115153
321405,108315,115148
321436,108292,115140
321455,108324,115137
321486,108290,115136
321505,108315,115131
321536,108284,115132
321555,108333,115137
321586,108278,115123
321605,108314,115125
321636,108255,115111
321655,108283,115109
321686,108250,115091
321705,108318,115097
321736,108276,115089
321755,108308,115061
321786,108245,115049
321805,108280,115050
321836,108250,115055
321855,108274,115071
321886,108284,115085
321905,108295,115089
321936,108287,115094
321957,108311,115113
321986,108327,115102
322007,108326,115096
322036,108351,115109
322057,108338,115093
322086,108345,115086
322107,108314,115090
322136,108333,115071
322157,108293,115067
322186,108333,115072
322207,108301,115051
322236,108344,115049
322257,108308,115028
322286,108344,115012
322307,108326,115021
322336,108334,115022
322357,108328,115022
322386,108342,115059
322407,108327,115049
322437,108288,115055
322456,108256,115046
322487,108249,115032
322506,108240,115021
322537,108225,115030
322556,108256,115037
322587,108252,115038
322606,108282,115050
322637,108276,115051
322656,108326,115054
322687,108296,115052
322706,108324,115064
322737,108271,115053
322756,108297,115038
322787,108247,115024
322806,108280,115017
322837,108258,115017
322856,108318,115018
322887,108286,115020
322906,108325,115027
322937,108304,115041
322956,108333,115044
322987,108317,115037
323008,108306,115031
323037,108297,115030
323058,108305,115026
323087,108304,115007
323108,108288,114982
323137,108276,114967
323158,108230,114963
323187,108253,114957
323208,108233,114947
323237,108275,114937
323258,108261,114921
323287,108304,114913
323308,108299,114957
323337,108313,114963
323358,108303,114964
323388,108303,115011
323407,108276,115006
323438,108265,114998
323457,108261,114982
323488,108246,114982
323507,108261,114976
323538,108250,114998
323557,108295,114982
323588,108254,114984
323607,108282,114981
323638,108269,114984
323657,108292,114984
323688,108248,114985
323707,108292,114971
323738,108272,114977
323757,108315,114952
323788,108243,114927
323807,108271,114914
323838,108229,114894
323857,108263,114908
323888,108236,114927
323907,108273,114945
323938,108282,114960
323959,108292,114963
323988,108275,114962
324009,108304,114969
324038,108296,114963
324059,108294,114942
324088,108305,114928
324109,108282,114934
324138,108288,114925
324159,108246,114916
324188,108294,114921
324209,108257,114926
324238,108278,114933
324259,108261,114922
324288,108288,114890
324309,108274,114880
324338,108319,114876
324359,108290,114854
324388,108289,114862
324409,108261,114858
324438,108250,114857
324459,108233,114862
324489,108237,114890
324508,108223,114900
324539,108227,114897
324558,108225,114907
324589,108238,114904
324608,108256,114907
324639,108245,114912
324658,108269,114904
324689,108241,114901
324708,108260,114911
324739,108216,114890
324758,108239,114885
324789,108214,114867
324808,108247,114861
324839,108245,114864
324858,108286,114886
324889,108247,114880
324908,108297,114884
324939,108267,114891
324958,108296,114890
324989,108276,114896
325008,108279,114879
325039,108226,114857
325060,108221,114850
325089,108207,114835
325110,108203,114836
325139,108220,114836
325160,108233,114835
325189,108250,114837
325210,108245,114850
325239,108264,114848
325260,108232,114844
325289,108264,114843
325310,108228,114841
325339,108260,114828
325360,108223,114816
325389,108251,114789
325410,108231,114781
325439,108265,114762
325460,108246,114763
325489,108254,114779
325510,108236,114809
325539,108260,114807
325560,108244,114800
325590,108242,114836
325609,108238,114840
325640,108221,114823
325659,108203,114810
325690,108177,114792
325709,108174,114778
325740,108135,114776
325759,108171,114771
325790,108152,114780
325809,108203,114776
325840,108177,114809
325859,108217,114810
325890,108183,114797
325909,108231,114800
325940,108195,114784
325959,108232,114779
325990,108211,114781
326009,108241,114783
326040,108218,114797
326059,108261,114803
326090,108246,114815
326109,108258,114828
326140,108231,114809
326161,108234,114816
326190,108230,114779
326211,108216,114776
326240,108218,114755
326261,108222,114731
326290,108187,114688
326311,108161,114658
326340,108158,114601
326361,108066,114578
326390,108101,114555
326411,108051,114562
326440,108076,114567
326461,108052,114547
326490,108090,114535
326511,108066,114524
326540,108096,114499
326561,108041,114465
326590,108053,114473
326611,108017,114462
326640,108000,114456
326661,107953,114426
326691,107890,114422
326710,107816,114391
326741,107760,114358
326760,107726,114350
326791,107708,114330
326810,107708,114309
326841,107626,114276
326860,107671,114287
326891,107698,114318
326910,107770,114313
326941,107743,114302
326960,107774,114285
326991,107706,114267
327010,107729,114239
327041,107680,114225
327060,107703,114223
327091,107732,114236
327110,107793,114244
327141,107740,114211
327160,107762,114201
327191,107723,114198
327210,107759,114208
327241,107733,114200
327260,107708,114178
327291,107680,114192
327312,107682,114207
327341,107693,114210
327362,107662,114200
327391,107656,114180
327412,107610,114184
327441,107656,114177
327462,107635,114182
327491,107666,114179
327512,107624,114164
327541,107604,114132
327562,107524,114092
327591,107487,113942
327612,107015,113822
327641,107037,113575
327662,106638,113502
327691,106609,113433
327712,106551,113380
327741,106565,113387
327762,106454,113361
327791,106415,113035
327812,104940,112070
327842,102401,110985
327861,102345,112380
327892,106715,113580
327911,106540,113458
327942,106592,113612
327961,106635,113570
327992,106607,113590
328011,106621,113576
328042,103967,111150
328061,100708,109760
328092,95955,107730
328111,94050,107137
328142,93145,107160
328161,93615,107345
328192,93434,107022
328211,92851,106660
328242,92001,106376
328261,91950,106305
328292,92054,106547
328311,92509,106818
328342,93480,107619
328361,94809,108101
328392,95384,108214
328411,95522,108383
328442,97332,109661
328461,99756,110955
328492,104565,113279
328513,107616,114228
328542,110359,115556
328563,111997,116308
328592,113298,116496
328613,113345,115926
328642,112870,115296
328663,112436,115102
328692,112439,115078
328713,112666,115155
328742,113333,115656
328763,113917,115974
328792,114704,116118
328813,114889,116032
328842,115074,115728
328863,114960,115414
328892,114826,115066
328913,114693,114807
328942,114661,114437
328963,114642,114155
328992,114510,113542
329013,114236,112925
329043,113084,111309
329062,112204,110160
329093,110702,108180
329112,109341,106600
329143,107424,104752
329162,106628,104005
329193,106181,103572
329212,106507,104100
329243,107761,105754
329262,108713,106670
329293,108843,107051
329312,109038,107048
329343,109259,107360
329362,109113,108375
329393,108485,109040
329412,107653,108908
329443,106662,109022
329462,105547,106031
329493,93447,104173
329512,89115,103257
329543,86248,102771
329562,85392,102694
329593,84530,102527
329612,83960,102414
329643,83706,102485
329662,83719,102400
329693,83193,102201
329714,82855,102058
329743,82206,101741
329764,82056,101545
329793,81428,101291
329814,81140,101150
329843,81114,101033
329864,81266,101037
329893,81231,100959
329914,80893,100927
329943,80225,100883
329964,79614,100831
329993,78652,100948
330014,78425,101324
330043,78107,101837
330064,77772,102038
330093,77202,102280
330114,76747,102416
330143,76351,102597
330164,76097,102660
330193,75782,102654
330214,75553,102530
330243,75304,102331
330264,75195,102255
330294,75105,102150
330313,75052,102002
330344,74993,102043
330363,74852,102057
330394,74626,102200
330413,74473,102325
330444,74301,102272
